time,open,high,low,close,symbol,volume,quote_volume,涨跌幅,上涨,下跌,Vidya_2,上涨数量,下跌数量,上涨比例,rank_Vidya_2,rank_sum,rank
2022-07-02 23:59:00,1.2134,1.2359,1.1343,1.1445,RLC-USDT,168490139.2,198219322.44692,-0.05678259436294708,0,1,-0.029220916917595652,144,21,0.8727272727272727,1.0,1.0,1.0
2022-07-03 11:59:00,1.1445,1.1568,1.0552,1.0694,RLC-USDT,112784269.2,123855764.09072,-0.06561817387505475,0,1,-0.0339220380324311,28,137,0.1696969696969697,1.0,1.0,1.0
2022-07-03 23:59:00,0.4807,0.4835,0.4488,0.4617,MATIC-USDT,345470824.0,159049522.4403,-0.03952569169960474,0,1,-0.02016129032258196,145,20,0.8787878787878788,1.0,1.0,1.0
2022-07-04 11:59:00,1.0583,1.0727,0.9949,1.031,RLC-USDT,103926235.6,105589697.81974,-0.025796088065765943,0,1,-0.01306657732254779,148,17,0.896969696969697,1.0,1.0,1.0
2022-07-05 23:59:00,0.16633,0.18775,0.16243,0.18114,WOO-USDT,140685418.0,24683837.26853,0.08903986051824675,1,0,-0.03717210846615704,144,21,0.8727272727272727,1.0,1.0,1.0
2022-07-06 11:59:00,0.285,0.285,0.2699,0.2763,OGN-USDT,362487545.0,100167812.1254,-0.030186030186030166,0,1,-0.015324305060584797,105,60,0.6363636363636364,1.0,1.0,1.0
2022-07-06 23:59:00,0.1157,0.1157,0.1061,0.1121,1000LUNCBUSD,629703601.0,70513874.8707,-0.030276816608996393,0,1,-0.015371102327624064,142,23,0.8606060606060606,1.0,1.0,1.0
2022-07-07 11:59:00,0.112,0.1137,0.107,0.1084,1000LUNCBUSD,379875201.0,41935284.7767,-0.03300624442462097,0,1,-0.016780045351473927,119,48,0.7125748502994012,1.0,1.0,1.0
2022-07-08 23:59:00,0.939,0.959,0.903,0.904,LIT-USDT,31814403.8,29638610.1233,-0.036247334754797356,0,1,-0.018458197611291194,73,94,0.437125748502994,1.0,1.0,1.0
2022-07-09 11:59:00,0.1399,0.1402,0.1134,0.1284,ANCBUSD,197417917.0,24740750.6644,-0.08285714285714307,0,1,-0.04321907600596142,137,30,0.8203592814371258,1.0,1.0,1.0
2022-07-09 23:59:00,7.36,7.645,6.811,6.902,UNFI-USDT,46531761.3,337293070.4568,-0.06210082891697244,0,1,-0.03204543860879239,126,41,0.7544910179640718,1.0,1.0,1.0
2022-07-12 11:59:00,0.1047,0.1048,0.0909,0.0949,1000LUNCBUSD,680169965.0,65608430.1264,-0.09273422562141487,0,1,-0.0486215538847119,72,95,0.4311377245508982,1.0,1.0,1.0
2022-07-13 23:59:00,0.4753,0.4806,0.4367,0.4699,TOMO-USDT,31350163.0,14299977.934799999,-0.01136124552913953,0,1,-0.005713076597546718,146,23,0.863905325443787,1.0,1.0,1.0
2022-07-15 11:59:00,7.009,7.263,6.828,6.908,UNI-USDT,13705119.0,96380626.837,-0.014550641940085485,0,1,-0.003946190323544263,112,57,0.6627218934911243,1.0,1.0,1.0
2022-07-15 23:59:00,2.655,2.6830000000000003,2.512,2.548,SNX-USDT,12035683.2,31225638.844,-0.040301318267419894,0,1,-0.02056505862002811,78,91,0.46153846153846156,1.0,1.0,1.0
2022-07-16 11:59:00,6.625,6.648,5.855,6.031,CVXBUSD,784977.2,4836882.9016,-0.0897977663748869,0,1,-0.024969469516287757,31,138,0.1834319526627219,1.0,1.0,1.0
2022-07-17 11:59:00,0.1716,0.1728,0.1624,0.1647,FLM-USDT,188963833.0,31483455.8612,-0.0402097902097901,0,1,-0.0205173951828731,92,77,0.5443786982248521,1.0,1.0,1.0
2022-07-17 23:59:00,1.167,1.172,1.073,1.078,CRV-USDT,60981055.0,68363093.5194,-0.07626392459297338,0,1,-0.0396436525612468,17,152,0.10059171597633136,1.0,1.0,1.0
2022-07-18 23:59:00,0.569,0.605,0.5606,0.5971,TOMO-USDT,22424391.0,12924454.9151,0.049384885764499176,1,0,-0.015509240157439708,149,20,0.8816568047337278,1.0,1.0,1.0
2022-07-19 11:59:00,17.81,18.06,16.35,17.1,TRB-USDT,3477952.1,59600037.656,-0.039865244244806086,0,1,-0.020338012030937325,95,74,0.5621301775147929,1.0,1.0,1.0
2022-07-19 23:59:00,140.82,148.97,140.82,146.24,XMR-USDT,207896.686,30348781.39464,0.03856260208791995,1,0,-0.01734714130240711,127,42,0.7514792899408284,1.0,1.0,1.0
2022-07-20 11:59:00,61.06,62.43,58.53,59.73,COMP-USDT,366376.136,22151345.17567,-0.021781853914182858,0,1,-0.011010845268645597,102,70,0.5930232558139535,1.0,1.0,1.0
2022-07-21 11:59:00,0.1253,0.1279,0.1128,0.1168,ANCBUSD,133163433.0,15933516.0144,-0.06709265175718848,0,1,-0.034710743801653066,24,148,0.13953488372093023,1.0,1.0,1.0
2022-07-23 11:59:00,0.11094,0.1114,0.10294,0.1030599999999999,BLZ-USDT,227315342.0,24382670.15111,-0.07069431920649316,0,1,-0.03664236305851354,33,139,0.19186046511627908,1.0,1.0,1.0
2022-07-24 11:59:00,0.3218,0.3446,0.3169,0.3416,AUDIO-USDT,111842701.0,37195963.9923,0.061199130164647286,1,0,-0.01470466690213168,147,25,0.8546511627906976,1.0,1.0,1.0
